SNP,freq_alt,MAF
6529,0.181367,0.181367
6530,0.181092,0.181092
6531,0.181092,0.181092
6532,0.181092,0.181092
6533,0.181092,0.181092
6534,0.181092,0.181092
6535,0.181092,0.181092
6536,0.743936,0.256064
6537,0.22161,0.22161
6538,0.75441,0.24559
6539,0.214443,0.214443
6540,0.214443,0.214443
6541,0.753859,0.246141
6542,0.125138,0.125138
6543,0.26516,0.26516
6544,0.346748,0.346748
6545,0.050992,0.050992
6546,0.883131,0.116869
6547,0.883131,0.116869
6548,0.883131,0.116869
6549,0.883131,0.116869
6550,0.168412,0.168412
6551,0.831863,0.168137
6552,0.831312,0.168688
6553,0.883131,0.116869
6554,0.883131,0.116869
6555,0.288313,0.288313
6556,0.885612,0.114388
6557,0.114388,0.114388
6558,0.114112,0.114112
6559,0.914278,0.085722
6560,0.085722,0.085722
6561,0.085998,0.085998
6562,0.36108,0.36108
6563,0.36108,0.36108
6564,0.358324,0.358324
6565,0.358324,0.358324
6566,0.358049,0.358049
6567,0.531974,0.468026
6568,0.358049,0.358049
6569,0.531147,0.468853
6570,0.546307,0.453693
6571,0.551268,0.448732
6572,0.393881,0.393881
6573,0.393881,0.393881
6574,0.157387,0.157387
6575,0.157387,0.157387
6576,0.598953,0.401047
6577,0.175854,0.175854
6578,0.201488,0.201488
6579,0.541069,0.458931
6580,0.200937,0.200937
6581,0.631753,0.368247
6582,0.631753,0.368247
6583,0.596748,0.403252
6584,0.511025,0.488975
6585,0.626792,0.373208
6586,0.084344,0.084344
6587,0.423649,0.423649
6588,0.331588,0.331588
6589,0.423649,0.423649
6590,0.327729,0.327729
6591,0.542999,0.457001
6592,0.542448,0.457552
6593,0.679989,0.320011
6594,0.320562,0.320562
6595,0.464994,0.464994
6596,0.535006,0.464994
6597,0.46527,0.46527
6598,0.53473,0.46527
6599,0.410695,0.410695
6600,0.410695,0.410695
6601,0.589305,0.410695
6602,0.410143,0.410143
6603,0.58903,0.41097
6604,0.588754,0.411246
6605,0.417861,0.417861
6606,0.417585,0.417585
6607,0.716373,0.283627
6608,0.597299,0.402701
6609,0.283627,0.283627
6610,0.118523,0.118523
6611,0.410695,0.410695
6612,0.41097,0.41097
6613,0.118798,0.118798
6614,0.118798,0.118798
6615,0.422271,0.422271
6616,0.124311,0.124311
6617,0.457001,0.457001
6618,0.345094,0.345094
6619,0.353914,0.353914
6620,0.522602,0.477398
6621,0.62183,0.37817
6622,0.53473,0.46527
6623,0.074972,0.074972
6624,0.539691,0.460309
6625,0.462789,0.462789
6626,0.606119,0.393881
6627,0.31946,0.31946
6628,0.205347,0.205347
6629,0.472712,0.472712
6630,0.472712,0.472712
6631,0.68054,0.31946
6632,0.471058,0.471058
6633,0.471058,0.471058
6634,0.509372,0.490628
6635,0.509096,0.490904
6636,0.509647,0.490353
6637,0.509372,0.490628
6638,0.64333,0.35667
6639,0.509372,0.490628
6640,0.64333,0.35667
6641,0.272602,0.272602
6642,0.34785,0.34785
6643,0.866042,0.133958
6644,0.517641,0.482359
6645,0.517916,0.482084
6646,0.517916,0.482084
6647,0.550992,0.449008
6648,0.550992,0.449008
6649,0.556229,0.443771
6650,0.556505,0.443495
6651,0.556505,0.443495
6652,0.588754,0.411246
6653,0.09785,0.09785
6654,0.622657,0.377343
6655,0.720507,0.279493
6656,0.095645,0.095645
6657,0.095645,0.095645
6658,0.095645,0.095645
6659,0.095645,0.095645
6660,0.095645,0.095645
6661,0.095645,0.095645
6662,0.095645,0.095645
6663,0.111356,0.111356
6664,0.11108,0.11108
6665,0.11108,0.11108
6666,0.11108,0.11108
6667,0.11108,0.11108
6668,0.11108,0.11108
6669,0.11108,0.11108
6670,0.11108,0.11108
6671,0.11108,0.11108
6672,0.105843,0.105843
6673,0.106119,0.106119
6674,0.431092,0.431092
6675,0.42172,0.42172
6676,0.374311,0.374311
6677,0.595921,0.404079
6678,0.198181,0.198181
6679,0.370728,0.370728
6680,0.292448,0.292448
6681,0.343164,0.343164
6682,0.340959,0.340959
6683,0.420617,0.420617
6684,0.247519,0.247519
6685,0.079934,0.079934
6686,0.752481,0.247519
6687,0.64774,0.35226
6688,0.56753,0.43247
6689,0.247795,0.247795
6690,0.567806,0.432194
6691,0.184123,0.184123
6692,0.184675,0.184675
6693,0.18495,0.18495
6694,0.247519,0.247519
6695,0.247519,0.247519
6696,0.752205,0.247795
6697,0.431918,0.431918
6698,0.753032,0.246968
6699,0.246968,0.246968
6700,0.246968,0.246968
6701,0.246968,0.246968
6702,0.246968,0.246968
6703,0.235667,0.235667
6704,0.92172,0.07828
6705,0.062018,0.062018
6706,0.937155,0.062845
6707,0.937982,0.062018
6708,0.219956,0.219956
6709,0.070838,0.070838
6710,0.929162,0.070838
6711,0.070838,0.070838
6712,0.907663,0.092337
6713,0.907663,0.092337
6714,0.907663,0.092337
6715,0.096196,0.096196
6716,0.903804,0.096196
6717,0.078831,0.078831
6718,0.078831,0.078831
6719,0.078831,0.078831
6720,0.117971,0.117971
6721,0.117971,0.117971
6722,0.117971,0.117971
6723,0.065877,0.065877
6724,0.617696,0.382304
6725,0.617696,0.382304
6726,0.60667,0.39333
6727,0.606119,0.393881
6728,0.605843,0.394157
6729,0.60667,0.39333
6730,0.606946,0.393054
6731,0.392778,0.392778
6732,0.606395,0.393605
6733,0.43054,0.43054
6734,0.568633,0.431367
6735,0.430816,0.430816
6736,0.430816,0.430816
6737,0.569184,0.430816
6738,0.569184,0.430816
6739,0.43054,0.43054
6740,0.430265,0.430265
6741,0.570011,0.429989
6742,0.077453,0.077453
6743,0.43054,0.43054
6744,0.353087,0.353087
6745,0.570011,0.429989
6746,0.568908,0.431092
6747,0.561466,0.438534
6748,0.562293,0.437707
6749,0.562018,0.437982
6750,0.516262,0.483738
6751,0.060639,0.060639
6752,0.518192,0.481808
6753,0.577453,0.422547
6754,0.577178,0.422822
6755,0.057607,0.057607
6756,0.60226,0.39774
6757,0.359702,0.359702
6758,0.359702,0.359702
6759,0.645259,0.354741
6760,0.354741,0.354741
6761,0.645259,0.354741
6762,0.514057,0.485943
6763,0.423098,0.423098
6764,0.335447,0.335447
6765,0.359427,0.359427
6766,0.646913,0.353087
6767,0.355843,0.355843
6768,0.355843,0.355843
6769,0.356119,0.356119
6770,0.355843,0.355843
6771,0.355843,0.355843
6772,0.581036,0.418964
6773,0.642227,0.357773
6774,0.286659,0.286659
6775,0.13258,0.13258
6776,0.451213,0.451213
6777,0.552095,0.447905
6778,0.551544,0.448456
6779,0.280871,0.280871
6780,0.29355,0.29355
6781,0.236218,0.236218
6782,0.244212,0.244212
6783,0.292448,0.292448
6784,0.246141,0.246141
6785,0.210309,0.210309
6786,0.22409,0.22409
6787,0.547409,0.452591
6788,0.417861,0.417861
6789,0.354465,0.354465
6790,0.482635,0.482635
6791,0.12376,0.12376
6792,0.099228,0.099228
6793,0.900496,0.099504
6794,0.900496,0.099504
6795,0.424201,0.424201
6796,0.543826,0.456174
6797,0.543826,0.456174
6798,0.420066,0.420066
6799,0.362734,0.362734
6800,0.544928,0.455072
6801,0.722161,0.277839
6802,0.201488,0.201488
6803,0.748897,0.251103
6804,0.490628,0.490628
6805,0.49118,0.49118
6806,0.354465,0.354465
6807,0.49118,0.49118
6808,0.49118,0.49118
6809,0.492007,0.492007
6810,0.340132,0.340132
6811,0.389746,0.389746
6812,0.107222,0.107222
6813,0.452867,0.452867
6814,0.345369,0.345369
6815,0.107497,0.107497
6816,0.290518,0.290518
6817,0.940739,0.059261
6818,0.288864,0.288864
6819,0.164553,0.164553
6820,0.165105,0.165105
6821,0.175028,0.175028
6822,0.164829,0.164829
6823,0.175303,0.175303
6824,0.187982,0.187982
6825,0.197354,0.197354
6826,0.177233,0.177233
6827,0.271499,0.271499
6828,0.405182,0.405182
6829,0.594818,0.405182
6830,0.405182,0.405182
6831,0.5328,0.4672
6832,0.466097,0.466097
6833,0.405458,0.405458
6834,0.400496,0.400496
6835,0.400496,0.400496
6836,0.400496,0.400496
6837,0.410143,0.410143
6838,0.410143,0.410143
6839,0.589857,0.410143
6840,0.410143,0.410143
6841,0.589305,0.410695
6842,0.410143,0.410143
6843,0.154079,0.154079
6844,0.184123,0.184123
6845,0.716373,0.283627
6846,0.684123,0.315877
6847,0.316152,0.316152
6848,0.319735,0.319735
6849,0.679989,0.320011
6850,0.296582,0.296582
6851,0.296307,0.296307
6852,0.703418,0.296582
6853,0.690187,0.309813
6854,0.094542,0.094542
6855,0.094267,0.094267
6856,0.083517,0.083517
6857,0.150221,0.150221
6858,0.365766,0.365766
6859,0.365491,0.365491
6860,0.516538,0.483462
6861,0.634234,0.365766
6862,0.50882,0.49118
6863,0.3586,0.3586
6864,0.18054,0.18054
6865,0.335171,0.335171
6866,0.34151,0.34151
6867,0.340959,0.340959
6868,0.311466,0.311466
6869,0.20452,0.20452
6870,0.198456,0.198456
6871,0.198456,0.198456
6872,0.301819,0.301819
6873,0.122657,0.122657
6874,0.305678,0.305678
6875,0.101158,0.101158
6876,0.095645,0.095645
6877,0.276185,0.276185
6878,0.095369,0.095369
6879,0.131477,0.131477
6880,0.232911,0.232911
6881,0.18495,0.18495
6882,0.18495,0.18495
6883,0.18495,0.18495
6884,0.18495,0.18495
6885,0.18495,0.18495
6886,0.184675,0.184675
6887,0.18495,0.18495
6888,0.378997,0.378997
6889,0.455347,0.455347
6890,0.299063,0.299063
6891,0.298787,0.298787
6892,0.298236,0.298236
6893,0.298512,0.298512
6894,0.27591,0.27591
6895,0.276736,0.276736
6896,0.51957,0.48043
6897,0.51957,0.48043
6898,0.24118,0.24118
6899,0.917585,0.082415
6900,0.286108,0.286108
6901,0.286935,0.286935
6902,0.232084,0.232084
6903,0.231808,0.231808
6904,0.138093,0.138093
6905,0.272051,0.272051
6906,0.517641,0.482359
6907,0.518192,0.481808
6908,0.509372,0.490628
6909,0.51075,0.48925
6910,0.24366,0.24366
6911,0.243109,0.243109
6912,0.24366,0.24366
6913,0.244487,0.244487
6914,0.244212,0.244212
6915,0.342889,0.342889
6916,0.658214,0.341786
6917,0.256064,0.256064
6918,0.315877,0.315877
6919,0.185777,0.185777
6920,0.391951,0.391951
6921,0.185777,0.185777
6922,0.185777,0.185777
6923,0.211411,0.211411
6924,0.27398,0.27398
6925,0.453969,0.453969
6926,0.630926,0.369074
6927,0.419239,0.419239
6928,0.419515,0.419515
6929,0.419515,0.419515
6930,0.241731,0.241731
6931,0.453418,0.453418
6932,0.633131,0.366869
6933,0.399394,0.399394
6934,0.681092,0.318908
6935,0.435226,0.435226
6936,0.435502,0.435502
6937,0.680816,0.319184
6938,0.683848,0.316152
6939,0.683021,0.316979
6940,0.683572,0.316428
6941,0.679989,0.320011
6942,0.679989,0.320011
6943,0.681367,0.318633
6944,0.679989,0.320011
6945,0.559813,0.440187
6946,0.679989,0.320011
6947,0.309537,0.309537
6948,0.559537,0.440463
6949,0.449008,0.449008
6950,0.448181,0.448181
6951,0.250276,0.250276
6952,0.250276,0.250276
6953,0.250276,0.250276
6954,0.69763,0.30237
6955,0.249724,0.249724
6956,0.725744,0.274256
6957,0.538313,0.461687
6958,0.250551,0.250551
6959,0.124035,0.124035
6960,0.250276,0.250276
6961,0.575248,0.424752
6962,0.717751,0.282249
6963,0.387541,0.387541
6964,0.277012,0.277012
6965,0.277563,0.277563
6966,0.277012,0.277012
6967,0.277012,0.277012
6968,0.165105,0.165105
6969,0.126792,0.126792
6970,0.263506,0.263506
6971,0.063671,0.063671
6972,0.348126,0.348126
6973,0.06312,0.06312
6974,0.216648,0.216648
6975,0.216648,0.216648
6976,0.54989,0.45011
6977,0.063396,0.063396
6978,0.587652,0.412348
6979,0.072767,0.072767
6980,0.825524,0.174476
6981,0.073594,0.073594
6982,0.459482,0.459482
6983,0.410419,0.410419
6984,0.097023,0.097023
6985,0.234564,0.234564
6986,0.566152,0.433848
6987,0.566703,0.433297
6988,0.555954,0.444046
6989,0.58462,0.41538
6990,0.58462,0.41538
6991,0.584068,0.415932
6992,0.584344,0.415656
6993,0.584068,0.415932
6994,0.584344,0.415656
6995,0.584068,0.415932
6996,0.584344,0.415656
6997,0.583793,0.416207
6998,0.587927,0.412073
6999,0.271775,0.271775
7000,0.728225,0.271775
7001,0.728225,0.271775
7002,0.232635,0.232635
7003,0.631753,0.368247
7004,0.368247,0.368247
7005,0.390298,0.390298
7006,0.399945,0.399945
7007,0.598953,0.401047
7008,0.479052,0.479052
7009,0.479879,0.479879
7010,0.468853,0.468853
7011,0.479052,0.479052
7012,0.4672,0.4672
7013,0.528666,0.471334
7014,0.472712,0.472712
7015,0.472437,0.472437
7016,0.472161,0.472161
7017,0.384509,0.384509
7018,0.384509,0.384509
7019,0.615491,0.384509
7020,0.384509,0.384509
7021,0.615766,0.384234
7022,0.068633,0.068633
7023,0.068633,0.068633
7024,0.068633,0.068633
7025,0.072492,0.072492
7026,0.072492,0.072492
7027,0.074972,0.074972
7028,0.064223,0.064223
7029,0.064223,0.064223
7030,0.064223,0.064223
7031,0.08462,0.08462
7032,0.074972,0.074972
7033,0.074972,0.074972
7034,0.075248,0.075248
7035,0.075248,0.075248
7036,0.064774,0.064774
7037,0.064774,0.064774
7038,0.064774,0.064774
7039,0.064774,0.064774
7040,0.064774,0.064774
7041,0.064774,0.064774
7042,0.090959,0.090959
7043,0.090959,0.090959
7044,0.068633,0.068633
7045,0.068633,0.068633
7046,0.068633,0.068633
7047,0.131202,0.131202
7048,0.167585,0.167585
7049,0.167585,0.167585
7050,0.167585,0.167585
7051,0.16731,0.16731
7052,0.167585,0.167585
7053,0.167861,0.167861
7054,0.167585,0.167585
7055,0.16731,0.16731
7056,0.167585,0.167585
7057,0.167585,0.167585
7058,0.114112,0.114112
7059,0.292723,0.292723
7060,0.164829,0.164829
7061,0.12817,0.12817
7062,0.167034,0.167034
7063,0.165105,0.165105
7064,0.138644,0.138644
7065,0.266814,0.266814
7066,0.267089,0.267089
7067,0.267365,0.267365
7068,0.267365,0.267365
7069,0.267641,0.267641
7070,0.267641,0.267641
7071,0.26957,0.26957
7072,0.267916,0.267916
7073,0.110254,0.110254
7074,0.267641,0.267641
7075,0.157387,0.157387
7076,0.110254,0.110254
7077,0.157387,0.157387
7078,0.279768,0.279768
7079,0.11108,0.11108
7080,0.110254,0.110254
7081,0.110254,0.110254
7082,0.109702,0.109702
7083,0.110254,0.110254
7084,0.171444,0.171444
7085,0.169515,0.169515
7086,0.110529,0.110529
7087,0.169515,0.169515
7088,0.169515,0.169515
7089,0.169515,0.169515
7090,0.280044,0.280044
7091,0.110254,0.110254
7092,0.251103,0.251103
7093,0.169791,0.169791
7094,0.169791,0.169791
7095,0.110254,0.110254
7096,0.170066,0.170066
7097,0.103638,0.103638
7098,0.154631,0.154631
7099,0.154631,0.154631
7100,0.119625,0.119625
7101,0.119625,0.119625
7102,0.126792,0.126792
7103,0.718853,0.281147
7104,0.244763,0.244763
7105,0.244763,0.244763
7106,0.24118,0.24118
7107,0.239802,0.239802
7108,0.237872,0.237872
7109,0.23677,0.23677
7110,0.143881,0.143881
7111,0.23677,0.23677
7112,0.144432,0.144432
7113,0.237045,0.237045
7114,0.237045,0.237045
7115,0.237045,0.237045
7116,0.237045,0.237045
7117,0.238699,0.238699
7118,0.239526,0.239526
7119,0.238699,0.238699
7120,0.396913,0.396913
7121,0.337652,0.337652
7122,0.3371,0.3371
7123,0.337376,0.337376
7124,0.48925,0.48925
7125,0.312018,0.312018
7126,0.459757,0.459757
7127,0.159592,0.159592
7128,0.472161,0.472161
7129,0.471885,0.471885
7130,0.312845,0.312845
7131,0.348401,0.348401
7132,0.348401,0.348401
7133,0.651047,0.348953
7134,0.348401,0.348401
7135,0.070011,0.070011
7136,0.070011,0.070011
7137,0.070011,0.070011
7138,0.070011,0.070011
7139,0.475193,0.475193
7140,0.475193,0.475193
7141,0.525083,0.474917
7142,0.525083,0.474917
7143,0.070011,0.070011
7144,0.070287,0.070287
7145,0.525083,0.474917
7146,0.072767,0.072767
7147,0.072767,0.072767
7148,0.072767,0.072767
7149,0.075248,0.075248
7150,0.477122,0.477122
7151,0.476847,0.476847
7152,0.075248,0.075248
7153,0.075524,0.075524
7154,0.400496,0.400496
7155,0.110805,0.110805
7156,0.889195,0.110805
7157,0.134509,0.134509
7158,0.473539,0.473539
7159,0.473264,0.473264
7160,0.473815,0.473815
7161,0.473815,0.473815
7162,0.472712,0.472712
7163,0.5543,0.4457
7164,0.552646,0.447354
7165,0.404079,0.404079
7166,0.403804,0.403804
7167,0.295755,0.295755
7168,0.232359,0.232359
7169,0.527288,0.472712
7170,0.232084,0.232084
7171,0.528942,0.471058
7172,0.232359,0.232359
7173,0.296858,0.296858
7174,0.232084,0.232084
7175,0.232084,0.232084
7176,0.232084,0.232084
7177,0.523429,0.476571
7178,0.522878,0.477122
7179,0.523153,0.476847
7180,0.516814,0.483186
7181,0.517916,0.482084
7182,0.517089,0.482911
7183,0.570011,0.429989
7184,0.277839,0.277839
7185,0.114388,0.114388
7186,0.31505,0.31505
7187,0.429162,0.429162
7188,0.114388,0.114388
7189,0.359151,0.359151
7190,0.114388,0.114388
7191,0.3586,0.3586
7192,0.514333,0.485667
7193,0.155458,0.155458
7194,0.359702,0.359702
7195,0.514609,0.485391
7196,0.155458,0.155458
7197,0.359151,0.359151
7198,0.155458,0.155458
7199,0.298512,0.298512
7200,0.240904,0.240904
7201,0.240904,0.240904
7202,0.257718,0.257718
7203,0.286659,0.286659
7204,0.287211,0.287211
7205,0.287486,0.287486
7206,0.286659,0.286659
7207,0.326902,0.326902
7208,0.326626,0.326626
7209,0.32828,0.32828
7210,0.327453,0.327453
7211,0.321114,0.321114
7212,0.320562,0.320562
7213,0.261301,0.261301
7214,0.320011,0.320011
7215,0.277012,0.277012
7216,0.536935,0.463065
7217,0.277012,0.277012
7218,0.277012,0.277012
7219,0.194322,0.194322
7220,0.061742,0.061742
7221,0.25634,0.25634
7222,0.574972,0.425028
7223,0.224642,0.224642
7224,0.599504,0.400496
7225,0.599228,0.400772
7226,0.374587,0.374587
7227,0.224642,0.224642
7228,0.374311,0.374311
7229,0.590408,0.409592
7230,0.214994,0.214994
7231,0.211963,0.211963
7232,0.211963,0.211963
7233,0.214168,0.214168
7234,0.214168,0.214168
7235,0.214168,0.214168
7236,0.611907,0.388093
7237,0.644983,0.355017
7238,0.646637,0.353363
7239,0.64774,0.35226
7240,0.647189,0.352811
7241,0.646913,0.353087
7242,0.646637,0.353363
7243,0.357497,0.357497
7244,0.641676,0.358324
7245,0.595921,0.404079
7246,0.743936,0.256064
7247,0.47409,0.47409
7248,0.647464,0.352536
7249,0.524256,0.475744
7250,0.475744,0.475744
7251,0.522326,0.477674
7252,0.350055,0.350055
7253,0.649945,0.350055
7254,0.375413,0.375413
7255,0.498346,0.498346
7256,0.375413,0.375413
7257,0.126516,0.126516
7258,0.125413,0.125413
7259,0.125965,0.125965
7260,0.349228,0.349228
7261,0.349504,0.349504
7262,0.650221,0.349779
7263,0.650772,0.349228
7264,0.348953,0.348953
7265,0.707552,0.292448
7266,0.707277,0.292723
7267,0.292448,0.292448
7268,0.707828,0.292172
7269,0.293826,0.293826
7270,0.708104,0.291896
7271,0.291896,0.291896
7272,0.708104,0.291896
7273,0.341235,0.341235
7274,0.341235,0.341235
7275,0.329107,0.329107
7276,0.317806,0.317806
7277,0.261025,0.261025
7278,0.459757,0.459757
7279,0.081312,0.081312
7280,0.644432,0.355568
7281,0.644983,0.355017
7282,0.320011,0.320011
7283,0.320011,0.320011
7284,0.320011,0.320011
7285,0.320287,0.320287
7286,0.311466,0.311466
7287,0.686329,0.313671
7288,0.313396,0.313396
7289,0.28032,0.28032
7290,0.71968,0.28032
7291,0.28032,0.28032
7292,0.718853,0.281147
7293,0.329934,0.329934
7294,0.670342,0.329658
7295,0.329934,0.329934
7296,0.461687,0.461687
7297,0.462514,0.462514
7298,0.461963,0.461963
7299,0.461963,0.461963
7300,0.462514,0.462514
7301,0.463065,0.463065
7302,0.555127,0.444873
7303,0.309813,0.309813
7304,0.260198,0.260198
7305,0.260198,0.260198
7306,0.780871,0.219129
7307,0.26075,0.26075
7308,0.780871,0.219129
7309,0.20645,0.20645
7310,0.206725,0.206725
7311,0.256064,0.256064
7312,0.31312,0.31312
7313,0.507718,0.492282
7314,0.502205,0.497795
7315,0.63892,0.36108
7316,0.63892,0.36108
7317,0.638093,0.361907
7318,0.638644,0.361356
7319,0.362183,0.362183
7320,0.346748,0.346748
7321,0.24118,0.24118
7322,0.589857,0.410143
7323,0.304024,0.304024
7324,0.285832,0.285832
7325,0.302922,0.302922
7326,0.28473,0.28473
7327,0.283627,0.283627
7328,0.303749,0.303749
7329,0.283352,0.283352
7330,0.584895,0.415105
7331,0.419791,0.419791
7332,0.420066,0.420066
7333,0.407387,0.407387
7334,0.523705,0.476295
7335,0.523705,0.476295
7336,0.465546,0.465546
7337,0.523429,0.476571
7338,0.580761,0.419239
7339,0.595369,0.404631
7340,0.564774,0.435226
7341,0.55237,0.44763
7342,0.551819,0.448181
7343,0.447354,0.447354
7344,0.44763,0.44763
7345,0.447354,0.447354
7346,0.552095,0.447905
7347,0.689361,0.310639
7348,0.55237,0.44763
7349,0.671996,0.328004
7350,0.259096,0.259096
7351,0.600331,0.399669
7352,0.239802,0.239802
7353,0.550441,0.449559
7354,0.449559,0.449559
7355,0.740904,0.259096
7356,0.840684,0.159316
7357,0.449559,0.449559
7358,0.698732,0.301268
7359,0.150772,0.150772
7360,0.549614,0.450386
7361,0.450386,0.450386
7362,0.549614,0.450386
7363,0.45011,0.45011
7364,0.448732,0.448732
7365,0.261301,0.261301
7366,0.211963,0.211963
7367,0.448456,0.448456
7368,0.187155,0.187155
7369,0.44763,0.44763
7370,0.266538,0.266538
7371,0.551544,0.448456
7372,0.551544,0.448456
7373,0.182194,0.182194
7374,0.35667,0.35667
7375,0.357773,0.357773
7376,0.181643,0.181643
7377,0.357497,0.357497
7378,0.35667,0.35667
7379,0.175303,0.175303
7380,0.669791,0.330209
7381,0.574421,0.425579
7382,0.402977,0.402977
7383,0.40656,0.40656
7384,0.711687,0.288313
7385,0.711687,0.288313
7386,0.593164,0.406836
7387,0.118247,0.118247
7388,0.59344,0.40656
7389,0.117971,0.117971
7390,0.288037,0.288037
7391,0.40656,0.40656
7392,0.711963,0.288037
7393,0.288313,0.288313
7394,0.711687,0.288313
7395,0.117971,0.117971
7396,0.711687,0.288313
7397,0.711687,0.288313
7398,0.118247,0.118247
7399,0.711136,0.288864
7400,0.364112,0.364112
7401,0.364112,0.364112
7402,0.363561,0.363561
7403,0.363561,0.363561
7404,0.363561,0.363561
7405,0.28473,0.28473
7406,0.363561,0.363561
7407,0.36301,0.36301
7408,0.714994,0.285006
7409,0.363561,0.363561
7410,0.363561,0.363561
7411,0.364112,0.364112
7412,0.2828,0.2828
7413,0.364112,0.364112
7414,0.356395,0.356395
7415,0.363837,0.363837
7416,0.363286,0.363286
7417,0.363837,0.363837
7418,0.364939,0.364939
7419,0.364939,0.364939
7420,0.365491,0.365491
7421,0.390849,0.390849
7422,0.391125,0.391125
7423,0.246141,0.246141
7424,0.208655,0.208655
7425,0.173098,0.173098
7426,0.173098,0.173098
7427,0.173098,0.173098
7428,0.173098,0.173098
7429,0.50634,0.49366
